ISO3,ADM0_NAME,ADM0_PCODE,ADM1_NAME,ADM1_PCODE,ADM2_NAME,ADM2_PCODE,UNIQUE,NESTING,F_TL,M_TL,T_TL,F_00_04,F_05_09,F_10_14,F_15_19,F_20_24,F_25_29,F_30_34,F_35_39,F_40_44,F_45_49,F_50_54,F_55_59,F_60_64,F_65_69,F_70_74,F_75_79,F_80Plus,M_00_04,M_05_09,M_10_14,M_15_19,M_20_24,M_25_29,M_30_34,M_35_39,M_40_44,M_45_49,M_50_54,M_55_59,M_60_64,M_65_69,M_70_74,M_75_79,M_80Plus,T_00_04,T_05_09,T_10_14,T_15_19,T_20_24,T_25_29,T_30_34,T_35_39,T_40_44,T_45_49,T_50_54,T_55_59,T_60_64,T_65_69,T_70_74,T_75_79,T_80Plus
NGA,NIGERIA,,KEBBI,NG022,AREWA-DANDI,NG022002,1,True,113672,114485,228157,22312,18696,13019,11615,10151,8511,7034,5167,4651,2913,2933,1845,1936,964,1035,475,415,23989,19119,13605,11036,8113,7916,7055,5725,4802,3282,2813,2159,1867,1107,1050,445,402,46301,37815,26624,22651,18264,16427,14089,10892,9453,6195,5746,4004,3803,2071,2085,920,817
NGA,NIGERIA,,KEBBI,NG022,ARGUNGU,NG022003,1,True,135090,135381,270471,25984,22137,15971,13484,11685,10480,8367,6291,5773,3385,3455,2106,2359,1244,1322,544,503,26914,22311,17611,14062,10035,9040,7795,6753,5534,3877,3614,2629,2173,1153,989,550,341,52898,44448,33582,27546,21720,19520,16162,13044,11307,7262,7069,4735,4532,2397,2311,1094,844
NGA,NIGERIA,,KEBBI,NG022,AUGIE,NG022004,1,True,78146,79030,157176,15257,12790,9044,7823,6932,5894,5112,3577,3463,1856,2142,1036,1314,770,651,264,221,16272,13212,9393,7445,5192,5169,5023,4174,3585,2439,2280,1449,1392,904,629,278,194,31529,26002,18437,15268,12124,11063,10135,7751,7048,4295,4422,2485,2706,1674,1280,542,415
NGA,NIGERIA,,KEBBI,NG022,BAGUDO,NG022005,1,True,159938,160779,320717,31070,27448,18125,15909,14346,11910,10148,7106,6829,3693,4415,2319,2618,1336,1618,550,498,32374,26985,19340,14820,10468,10806,10389,8405,7251,4989,4601,2979,3014,1677,1499,707,475,63444,54433,37465,30729,24814,22716,20537,15511,14080,8682,9016,5298,5632,3013,3117,1257,973
NGA,NIGERIA,,KEBBI,NG022,BIRNIN KEBBI,NG022006,1,True,205889,211701,417590,39000,32902,24744,20651,17402,15393,12590,10381,8870,5294,5386,3652,3699,2156,2023,1002,744,40466,32473,26970,21527,17049,15146,12220,11302,9053,7021,5516,4717,3190,2300,1498,794,459,79466,65375,51714,42178,34451,30539,24810,21683,17923,12315,10902,8369,6889,4456,3521,1796,1203
NGA,NIGERIA,,KEBBI,NG022,BUNZA,NG022007,1,True,88244,87617,175861,16719,14780,10839,8527,7475,6440,5349,4073,3917,2175,2428,1453,1555,893,946,391,284,17879,14557,11043,8541,6011,6080,5088,4138,3563,2571,2424,1888,1520,1008,692,407,207,34598,29337,21882,17068,13486,12520,10437,8211,7480,4746,4852,3341,3075,1901,1638,798,491
NGA,NIGERIA,,KEBBI,NG022,DANDI,NG022008,1,True,91180,91654,182834,17438,15500,10496,8780,8028,6882,5866,4185,3888,2187,2502,1405,1558,827,925,380,333,18717,15334,11218,8893,6473,6220,5658,4592,3783,2655,2433,1858,1541,908,708,398,265,36155,30834,21714,17673,14501,13102,11524,8777,7671,4842,4935,3263,3099,1735,1633,778,598
NGA,NIGERIA,,KEBBI,NG022,FAKAI,NG022009,1,True,86562,88685,175247,17151,13953,10445,9066,7466,6374,5016,3756,3568,2310,2301,1331,1364,744,934,396,387,18049,14484,11245,9082,6466,6053,5484,4295,3599,2456,2312,1520,1351,755,757,409,368,35200,28437,21690,18148,13932,12427,10500,8051,7167,4766,4613,2851,2715,1499,1691,805,755
NGA,NIGERIA,,KEBBI,NG022,GWANDU,NG022010,1,True,93555,91647,185202,18105,15359,11634,9523,7556,6596,5646,4080,4261,2297,2514,1537,1671,951,1042,463,320,19069,15296,11001,8386,5664,5790,5473,4692,4171,2789,2738,2089,1778,1109,866,463,273,37174,30655,22635,17909,13220,12386,11119,8772,8432,5086,5252,3626,3449,2060,1908,926,593
NGA,NIGERIA,,KEBBI,NG022,JEGA,NG022011,1,True,140688,142586,283274,26286,24262,17360,14030,12273,10779,8910,6587,5913,3181,3587,1911,2333,1157,1289,436,394,27974,24700,18482,14483,10188,9222,8372,6973,6077,4176,3792,2690,2326,1293,1051,462,325,54260,48962,35842,28513,22461,20001,17282,13560,11990,7357,7379,4601,4659,2450,2340,898,719
NGA,NIGERIA,,KEBBI,NG022,KALGO,NG022012,1,True,60414,60482,120896,11680,10358,7119,5664,5185,4707,3822,2872,2548,1403,1629,931,957,590,531,249,169,12474,10515,7578,5700,3758,3985,3430,3186,2598,1803,1638,1261,1092,602,463,258,141,24154,20873,14697,11364,8943,8692,7252,6058,5146,3206,3267,2192,2049,1192,994,507,310
NGA,NIGERIA,,KEBBI,NG022,KOKO/BESSE,NG022013,1,True,95632,99311,194943,18733,16379,11325,9646,8796,7166,5780,4160,3884,2170,2368,1259,1693,829,845,315,284,20028,16829,12647,10113,6812,6536,6178,4942,4240,2682,2646,1703,1634,888,853,334,246,38761,33208,23972,19759,15608,13702,11958,9102,8124,4852,5014,2962,3327,1717,1698,649,530
NGA,NIGERIA,,KEBBI,NG022,MAIYAMA,NG022014,1,True,117331,115373,232704,23805,20580,13507,10664,9907,8990,7624,5493,4883,2635,2894,1738,2046,878,1008,351,328,25718,20856,13675,10277,6847,6707,6968,5729,5062,3456,3227,2045,2068,1038,958,455,287,49523,41436,27182,20941,16754,15697,14592,11222,9945,6091,6121,3783,4114,1916,1966,806,615
NGA,NIGERIA,,KEBBI,NG022,NGASKI,NG022015,1,True,101178,100145,201323,20285,17081,11744,10622,9001,7548,5915,4339,4077,2350,2525,1367,1593,886,993,452,400,20440,16795,12052,10080,7238,6885,6149,4976,4190,2740,2625,1728,1660,837,884,471,395,40725,33876,23796,20702,16239,14433,12064,9315,8267,5090,5150,3095,3253,1723,1877,923,795
NGA,NIGERIA,,KEBBI,NG022,SAKABA,NG022016,1,True,75224,76717,151941,14922,12230,9557,7854,6464,5283,4276,3342,3066,1802,1888,1193,1195,639,806,358,349,15303,12613,9832,7519,5545,5174,4934,3910,3191,2140,1981,1232,1229,722,776,331,285,30225,24843,19389,15373,12009,10457,9210,7252,6257,3942,3869,2425,2424,1361,1582,689,634
NGA,NIGERIA,,KEBBI,NG022,SHANGA,NG022017,1,True,83708,84082,167790,16058,13403,9720,8781,7769,6425,5294,3748,3440,1953,2255,1109,1456,841,782,329,345,17071,13901,9843,7974,5777,5867,5580,4376,3706,2504,2357,1333,1433,762,889,362,347,33129,27304,19563,16755,13546,12292,10874,8124,7146,4457,4612,2442,2889,1603,1671,691,692
NGA,NIGERIA,,KEBBI,NG022,SURU,NG022018,1,True,83295,81033,164328,15621,13766,10012,8055,7291,6201,5339,3825,3725,2193,2411,1237,1505,675,869,310,260,16437,13602,9804,7620,5262,5391,5143,4237,3555,2367,2317,1580,1605,805,768,328,212,32058,27368,19816,15675,12553,11592,10482,8062,7280,4560,4728,2817,3110,1480,1637,638,472
NGA,NIGERIA,,KEBBI,NG022,WASAGU/DANKO,NG022019,1,True,206075,203234,409309,41543,34252,24277,22132,18705,14584,11606,8343,7925,4614,5183,3188,3662,1937,2323,920,881,42324,34122,24198,18796,13885,14127,13264,10398,8470,5519,5257,3519,3395,2029,1995,1095,841,83867,68374,48475,40928,32590,28711,24870,18741,16395,10133,10440,6707,7057,3966,4318,2015,1722
NGA,NIGERIA,,KEBBI,NG022,YAURI,NG022020,1,True,62156,70558,132714,12232,9922,7166,6418,5786,5169,3658,2852,2425,1489,1541,906,896,492,692,236,276,13054,10163,8995,8076,5998,5630,4528,3848,2812,2034,1560,1332,882,620,513,273,240,25286,20085,16161,14494,11784,10799,8186,6700,5237,3523,3101,2238,1778,1112,1205,509,516
NGA,NIGERIA,,KEBBI,NG022,ZURU,NG022021,1,True,115799,126117,241916,21235,18026,14859,11864,9236,7855,6126,5342,4931,3625,3462,2667,2103,1569,1457,765,677,26589,19059,16123,13192,9576,8429,7018,6155,4685,3587,3107,2862,2066,1364,1142,582,581,47824,37085,30982,25056,18812,16284,13144,11497,9616,7212,6569,5529,4169,2933,2599,1347,1258
NGA,NIGERIA,,KOGI,NG023,ADAVI,NG023001,1,True,130148,131693,261841,24989,19134,16038,13647,10707,9549,8233,6737,5452,4113,3257,2386,2121,1895,874,613,403,25612,19766,16754,14323,10533,8628,7783,6921,5617,4562,3515,2159,2061,1605,854,706,294,50601,38900,32792,27970,21240,18177,16016,13658,11069,8675,6772,4545,4182,3500,1728,1319,697
NGA,NIGERIA,,KOGI,NG023,AJAOKUTA,NG023002,1,True,64426,69080,133506,11287,9478,8276,7017,5514,4934,4204,3770,2934,2131,1535,1126,895,594,359,221,151,12176,9902,8768,7574,5654,4770,4260,3855,3428,2904,1920,1451,983,662,366,255,152,23463,19380,17044,14591,11168,9704,8464,7625,6362,5035,3455,2577,1878,1256,725,476,303
NGA,NIGERIA,,KOGI,NG023,ANKPA,NG023003,1,True,175324,177591,352915,33015,25509,21273,18783,14761,13004,10809,9054,7579,5522,4688,3119,3283,2081,1345,865,634,34567,26727,22610,19220,14482,11952,10646,9185,7576,5781,4790,2836,2822,1709,1250,794,644,67582,52236,43883,38003,29243,24956,21455,18239,15155,11303,9478,5955,6105,3790,2595,1659,1278
NGA,NIGERIA,,KOGI,NG023,BASSA,NG023004,1,True,95506,96636,192142,17547,13772,11419,9980,8042,7011,5919,4932,4128,3136,2581,2016,1651,1604,826,616,326,18244,14389,12185,10304,7687,6517,5863,5085,4213,3311,2701,1763,1571,1061,826,547,369,35791,28161,23604,20284,15729,13528,11782,10017,8341,6447,5282,3779,3222,2665,1652,1163,695
NGA,NIGERIA,,KOGI,NG023,DEKINA,NG023005,1,True,166024,168377,334401,29804,24077,20540,17631,14453,12017,10213,8241,7407,5338,4993,2718,3042,1965,1873,875,837,31348,25458,21795,18704,14156,11699,10151,8618,7063,5313,4743,2368,2627,1406,1435,655,838,61152,49535,42335,36335,28609,23716,20364,16859,14470,10651,9736,5086,5669,3371,3308,1530,1675
NGA,NIGERIA,,KOGI,NG023,IBAJI,NG023006,1,True,86598,88735,175333,16481,12897,10731,8930,7040,6285,5404,4444,3678,2730,2364,1503,1694,1005,785,446,181,17339,13592,11267,9338,6926,5875,5282,4475,3986,2846,2518,1350,1644,1013,554,557,173,33820,26489,21998,18268,13966,12160,10686,8919,7664,5576,4882,2853,3338,2018,1339,1003,354
NGA,NIGERIA,,KOGI,NG023,IDAH,NG023007,1,True,54299,55310,109609,9095,7751,6884,6147,5018,4015,3338,2685,2375,1806,1432,1057,800,755,543,344,254,9592,8073,6965,6448,4897,4175,3380,2927,2349,1893,1386,979,774,602,427,248,195,18687,15824,13849,12595,9915,8190,6718,5612,4724,3699,2818,2036,1574,1357,970,592,449
NGA,NIGERIA,,KOGI,NG023,Igalamela-Odolu,NG023008,1,True,99421,102681,202102,16973,13682,12289,11100,9264,7495,6186,5211,4546,3269,2848,1882,1851,1199,836,444,346,17823,14415,13242,11817,9298,7353,6305,5192,4504,3460,2838,1885,1642,1175,922,459,351,34796,28097,25531,22917,18562,14848,12491,10403,9050,6729,5686,3767,3493,2374,1758,903,697
NGA,NIGERIA,,KOGI,NG023,IJUMU,NG023009,1,True,91306,92645,183951,17274,13071,10995,9558,7637,6721,5582,4577,3803,2968,2381,2170,1456,1317,832,594,370,17821,13673,11506,9964,7626,6354,5097,4883,3952,3122,2436,1888,1592,1337,694,474,226,35095,26744,22501,19522,15263,13075,10679,9460,7755,6090,4817,4058,3048,2654,1526,1068,596
NGA,NIGERIA,,KOGI,NG023,Kabba/Bunu,NG023010,1,True,113691,115097,228788,20437,16151,14851,12580,9379,8252,6928,5785,4718,3729,2992,2381,1840,1632,1045,643,348,21283,16620,14412,12480,9482,8216,7121,6075,5003,4087,3044,2295,1877,1403,949,454,296,41720,32771,29263,25060,18861,16468,14049,11860,9721,7816,6036,4676,3717,3035,1994,1097,644
NGA,NIGERIA,,KOGI,NG023,KOGI,NG023011,1,True,68165,71849,140014,13039,10039,8235,7018,5846,5128,4385,3533,2894,2051,1699,1307,1211,634,504,406,236,13898,10869,9090,7691,5655,4859,4430,3733,3156,2418,1975,1095,1016,767,550,430,217,26937,20908,17325,14709,11501,9987,8815,7266,6050,4469,3674,2402,2227,1401,1054,836,453
NGA,NIGERIA,,KOGI,NG023,LOKOJA,NG023012,1,True,320601,344378,664979,51613,43603,39255,35845,30732,26707,21293,18111,14235,11323,7843,6879,4913,3463,2262,1439,1085,54762,45345,40198,36902,33819,29573,24341,20523,15972,13628,9272,7220,4590,3809,2247,1386,791,106375,88948,79453,72747,64551,56280,45634,38634,30207,24951,17115,14099,9503,7272,4509,2825,1876
NGA,NIGERIA,,KOGI,NG023,MOPA-MURO,NG023013,1,True,40212,41925,82137,6443,5606,5366,4391,3192,3002,2513,2315,1956,1549,1033,895,703,642,393,132,81,6709,5923,5604,5057,3386,2906,2584,2257,1946,1617,1135,879,750,544,372,179,77,13152,11529,10970,9448,6578,5908,5097,4572,3902,3166,2168,1774,1453,1186,765,311,158
NGA,NIGERIA,,KOGI,NG023,OFU,NG023014,1,True,146179,149293,295472,27052,21539,17946,15360,12153,10678,9061,7631,6388,4623,4019,2622,2682,1790,1344,727,564,28693,22636,19341,16333,11619,9942,8960,7756,6555,4904,4078,2264,2428,1474,1113,611,586,55745,44175,37287,31693,23772,20620,18021,15387,12943,9527,8097,4886,5110,3264,2457,1338,1150
NGA,NIGERIA,,KOGI,NG023,OGORI/MAGONGO,NG023015,1,True,17881,18153,36034,3159,2508,2181,1916,1570,1337,1126,943,776,554,422,480,340,295,106,122,46,3302,2657,2231,2025,1560,1326,1090,966,811,576,478,351,274,233,126,90,57,6461,5165,4412,3941,3130,2663,2216,1909,1587,1130,900,831,614,528,232,212,103
NGA,NIGERIA,,KOGI,NG023,OKEHI,NG023016,1,True,147109,150726,297835,28254,21561,17907,15075,12348,10859,9338,8004,6511,4935,3491,3220,2191,1717,866,520,312,29285,22652,19020,15956,11928,9914,8766,8014,6909,5318,4052,2829,2510,1612,1127,458,376,57539,44213,36927,31031,24276,20773,18104,16018,13420,10253,7543,6049,4701,3329,1993,978,688
NGA,NIGERIA,,KOGI,NG023,OKENE,NG023017,1,True,145964,148693,294657,27861,21022,17511,15455,12315,10780,8890,7526,6218,4599,3532,3255,2627,2176,1036,748,413,29453,21917,18449,16001,12116,10197,8883,7625,6343,4987,3783,2666,2415,1813,998,737,310,57314,42939,35960,31456,24431,20977,17773,15151,12561,9586,7315,5921,5042,3989,2034,1485,723
NGA,NIGERIA,,KOGI,NG023,Olamabolo,NG023018,1,True,105613,103469,209082,18487,14645,12900,11573,8751,7608,6599,5456,4960,3851,2956,2184,2288,1652,894,476,333,19193,15527,13197,11403,8235,6823,6055,5239,4440,3531,2822,1969,1880,1459,826,535,335,37680,30172,26097,22976,16986,14431,12654,10695,9400,7382,5778,4153,4168,3111,1720,1011,668
NGA,NIGERIA,,KOGI,NG023,OMALA,NG023019,1,True,70959,72192,143151,13665,10418,8601,7402,5905,5168,4411,3673,3007,2220,1931,1215,1277,826,763,267,210,14066,10904,9137,7788,5751,4829,4290,3764,3125,2461,1907,1166,1117,709,618,308,252,27731,21322,17738,15190,11656,9997,8701,7437,6132,4681,3838,2381,2394,1535,1381,575,462
NGA,NIGERIA,,KOGI,NG023,YAGBA EAST,NG023020,1,True,137035,140064,277099,23550,18810,17359,15118,11699,9899,8061,7221,6248,5032,3489,3767,2044,2472,1077,641,548,24719,19857,17683,15615,11857,9616,8451,7244,6149,5230,4048,3032,2623,1917,1046,616,361,48269,38667,35042,30733,23556,19515,16512,14465,12397,10262,7537,6799,4667,4389,2123,1257,909
NGA,NIGERIA,,KOGI,NG023,YAGBA WEST,NG023021,1,True,108956,112720,221676,17954,15873,13445,11883,9609,8344,6584,5585,4638,3979,2714,3171,1508,1824,838,637,370,20161,16657,14170,12356,9304,7819,7064,5574,4992,3933,3064,2453,2072,1683,724,439,255,38115,32530,27615,24239,18913,16163,13648,11159,9630,7912,5778,5624,3580,3507,1562,1076,625
NGA,NIGERIA,,KWARA,NG024,ASA,NG024001,1,True,85637,86406,172043,15589,12835,10347,8176,6763,6156,5089,4219,3741,2910,2543,2225,1724,1342,918,627,433,16265,13276,11207,8966,6700,5716,5038,4293,3686,2828,2390,1572,1498,1171,910,546,344,31854,26111,21554,17142,13463,11872,10127,8512,7427,5738,4933,3797,3222,2513,1828,1173,777
NGA,NIGERIA,,KWARA,NG024,BARUTEN,NG024002,1,True,165572,170887,336459,33451,24685,19493,16575,13995,12373,10164,8263,6893,4999,4318,2888,2822,1903,1301,873,576,34369,25907,20837,17440,13601,11734,10584,9032,7495,5806,4709,2657,2782,1582,1196,573,583,67820,50592,40330,34015,27596,24107,20748,17295,14388,10805,9027,5545,5604,3485,2497,1446,1159
NGA,NIGERIA,,KWARA,NG024,EDU,NG024003,1,True,190591,204719,395310,33537,28824,23718,20054,16518,14708,12475,10062,8633,5895,5016,3264,3033,1891,1525,860,578,35960,32087,27117,22442,16408,13922,12698,10807,9431,6734,5686,3071,3463,1990,1557,774,572,69497,60911,50835,42496,32926,28630,25173,20869,18064,12629,10702,6335,6496,3881,3082,1634,1150
NGA,NIGERIA,,KWARA,NG024,EKITI,NG024004,1,True,34141,35044,69185,5644,4631,4233,3698,2867,2447,1993,1872,1493,1301,865,1044,619,652,423,205,154,5675,4944,4457,3931,3056,2420,2132,1873,1606,1250,965,907,511,589,375,216,137,11319,9575,8690,7629,5923,4867,4125,3745,3099,2551,1830,1951,1130,1241,798,421,291
NGA,NIGERIA,,KWARA,NG024,IFELODUN,NG024005,1,True,116454,119036,235490,21154,16503,14210,12478,9578,8293,6941,6006,5049,3922,2899,3242,1814,2025,1086,813,441,22005,17184,15131,13087,9149,8240,7196,6146,5222,4087,3295,2428,1981,1855,1057,657,316,43159,33687,29341,25565,18727,16533,14137,12152,10271,8009,6194,5670,3795,3880,2143,1470,757
NGA,NIGERIA,,KWARA,NG024,ILORIN EAST,NG024006,1,True,100613,102696,203309,15528,13404,12131,10650,8737,7517,6167,5463,4875,3766,3064,2829,2201,1758,1196,846,481,15962,13704,12340,11098,9883,8526,6643,5691,4744,3843,2955,2415,1747,1460,834,557,294,31490,27108,24471,21748,18620,16043,12810,11154,9619,7609,6019,5244,3948,3218,2030,1403,775
NGA,NIGERIA,,KWARA,NG024,ILORIN SOUTH,NG024007,1,True,103252,101808,205060,13481,12710,13022,11634,10064,7782,6486,6133,5425,4520,3326,3036,1840,1683,978,686,446,14029,12817,12480,11977,11931,8397,5963,5347,4669,4275,3052,2911,1586,1273,579,328,194,27510,25527,25502,23611,21995,16179,12449,11480,10094,8795,6378,5947,3426,2956,1557,1014,640
NGA,NIGERIA,,KWARA,NG024,ILORIN WEST,NG024008,1,True,286382,278851,565233,40982,35796,34862,28611,24563,21539,18535,16664,14967,11501,9979,8124,6667,5277,4040,2655,1620,42026,36716,33925,30188,27793,22318,17206,15398,12938,11306,8543,7121,4770,3830,2443,1422,908,83008,72512,68787,58799,52356,43857,35741,32062,27905,22807,18522,15245,11437,9107,6483,4077,2528
NGA,NIGERIA,,KWARA,NG024,IREPODUN,NG024009,1,True,88587,87814,176401,14425,11998,11703,10120,7934,6139,5064,4358,3783,3166,2245,2545,1532,1583,895,679,418,14979,12452,11241,10059,8068,5987,5059,4381,3790,3144,2247,2129,1459,1272,723,525,299,29404,24450,22944,20179,16002,12126,10123,8739,7573,6310,4492,4674,2991,2855,1618,1204,717
NGA,NIGERIA,,KWARA,NG024,ISIN,NG024010,1,True,35212,35877,71089,6240,4897,4413,3738,2843,2539,2082,1833,1463,1244,818,1110,651,660,311,253,117,6109,5389,4629,3960,3011,2430,2058,1891,1561,1274,965,816,567,627,278,190,122,12349,10286,9042,7698,5854,4969,4140,3724,3024,2518,1783,1926,1218,1287,589,443,239
NGA,NIGERIA,,KWARA,NG024,KAIAMA,NG024011,1,True,146438,163409,309847,28738,22925,17348,15069,13501,11992,9852,7186,6007,4203,3268,2222,1733,950,740,446,258,31002,24795,19621,16748,12760,11513,11322,8946,8030,5431,4328,2445,2978,1721,921,496,352,59740,47720,36969,31817,26261,23505,21174,16132,14037,9634,7596,4667,4711,2671,1661,942,610
NGA,NIGERIA,,KWARA,NG024,MORO,NG024012,1,True,58791,59751,118542,10006,8632,6940,5639,4979,4328,3676,2969,2683,2042,1745,1502,1218,1033,663,427,309,10355,9115,7447,6076,4860,3996,3553,3145,2856,2126,1838,1181,1162,854,626,347,214,20361,17747,14387,11715,9839,8324,7229,6114,5539,4168,3583,2683,2380,1887,1289,774,523
NGA,NIGERIA,,KWARA,NG024,OFFA,NG024013,1,True,45563,46587,92150,8410,6386,5485,4820,4025,3440,2697,2238,1962,1437,1184,1033,758,655,470,341,222,8823,6610,5732,4925,4173,3367,2817,2429,1976,1559,1140,1004,625,673,359,248,127,17233,12996,11217,9745,8198,6807,5514,4667,3938,2996,2324,2037,1383,1328,829,589,349
NGA,NIGERIA,,KWARA,NG024,OKE-ERO,NG024014,1,True,36360,36101,72461,6972,5249,4352,3748,2763,2626,2329,1769,1449,1068,919,754,1268,549,218,199,128,7231,5517,4546,4048,2508,2307,2034,1799,1856,1203,818,733,534,435,262,175,95,14203,10766,8898,7796,5271,4933,4363,3568,3305,2271,1737,1487,1802,984,480,374,223
NGA,NIGERIA,,KWARA,NG024,OYUN,NG024015,1,True,68493,70296,138789,11207,9452,8404,7368,5731,5186,4199,3773,3040,2506,1737,2141,1071,1360,657,434,227,11843,9972,8740,7861,6050,4993,4267,3705,3147,2562,1964,1598,1169,1144,662,427,192,23050,19424,17144,15229,11781,10179,8466,7478,6187,5068,3701,3739,2240,2504,1319,861,419
NGA,NIGERIA,,KWARA,NG024,Pategi,NG024016,1,True,103752,113587,217339,18460,15601,12962,10666,8583,8103,6936,5823,4670,3369,2566,1814,1674,1195,672,428,230,20321,17787,15124,12775,8686,7305,6938,5998,5317,3852,3022,1833,1934,1170,872,363,290,38781,33388,28086,23441,17269,15408,13874,11821,9987,7221,5588,3647,3608,2365,1544,791,520
NGA,NIGERIA,,LAGOS,NG025,AGEGE,NG025001,1,True,262954,286745,549699,34151,29585,29592,27302,27766,24851,20160,18124,13209,11010,7530,7142,4339,3634,2227,1455,877,34075,29000,26589,26766,34546,33314,26922,22956,15024,12786,7320,7744,3463,3473,1314,1025,428,68226,58585,56181,54068,62312,58165,47082,41080,28233,23796,14850,14886,7802,7107,3541,2480,1305
NGA,NIGERIA,,LAGOS,NG025,AJEROMI-IFELODUN,NG025002,1,True,690331,741424,1431755,86985,75709,80676,78762,77442,64364,50366,43729,34621,30277,20656,18541,10698,8267,4333,2932,1973,90218,75292,74126,77147,87966,80268,63495,52011,35451,34140,22258,22506,10187,9006,3783,2435,1135,177203,151001,154802,155909,165408,144632,113861,95740,70072,64417,42914,41047,20885,17273,8116,5367,3108
NGA,NIGERIA,,LAGOS,NG025,ALIMOSHO,NG025003,1,True,1713518,1786291,3499809,244714,199526,192694,168179,166374,163619,143016,123750,87222,71082,45092,44444,21474,19540,9955,7683,5154,242599,196590,175867,166058,186837,181380,160248,148728,99964,81320,46701,49143,20451,18227,5992,3978,2208,487313,396116,368561,334237,353211,344999,303264,272478,187186,152402,91793,93587,41925,37767,15947,11661,7362
NGA,NIGERIA,,LAGOS,NG025,AMUWO-ODOFIN,NG025004,1,True,121247,138780,260027,13446,11574,13718,14016,14185,12439,9312,7683,5845,5501,3828,4277,2052,1688,781,595,307,13446,11042,10987,12996,18846,18946,14283,11091,7545,6416,3821,4237,1960,1913,676,430,145,26892,22616,24705,27012,33031,31385,23595,18774,13390,11917,7649,8514,4012,3601,1457,1025,452
NGA,NIGERIA,,LAGOS,NG025,APAPA,NG025005,1,True,205287,259487,464774,26117,22228,22656,23031,23891,19366,14971,13325,10766,8925,6240,5116,3385,2511,1333,869,557,26546,21424,20619,22271,32587,33227,25508,22511,15392,14147,8754,7985,3305,2990,1072,734,415,52663,43652,43275,45302,56478,52593,40479,35836,26158,23072,14994,13101,6690,5501,2405,1603,972
NGA,NIGERIA,,LAGOS,NG025,BADAGRY,NG025006,1,True,202825,209793,412618,29969,25045,23620,19807,20011,18563,14872,13222,9389,8142,5466,5110,3004,2961,1632,1274,738,30443,24429,22048,20513,21422,20047,17129,16108,10902,9679,5458,5212,2401,2130,921,618,333,60412,49474,45668,40320,41433,38610,32001,29330,20291,17821,10924,10322,5405,5091,2553,1892,1071
NGA,NIGERIA,,LAGOS,NG025,EPE,NG025007,1,True,140121,143428,283549,17272,16225,17788,15741,12793,10713,9014,8477,7037,6358,4724,4340,3005,2687,1811,1305,831,17637,16704,18367,17234,14662,11582,9205,8359,7389,6109,4546,3840,2773,2369,1367,875,410,34909,32929,36155,32975,27455,22295,18219,16836,14426,12467,9270,8180,5778,5056,3178,2180,1241
NGA,NIGERIA,,LAGOS,NG025,ETI-OSA,NG025008,1,True,172137,227283,399420,20793,16699,16511,18042,22497,20784,14190,12001,8229,6833,4574,4279,2273,2137,922,948,425,20642,16022,13804,15806,30556,37534,27458,21927,13942,11370,6369,5900,2363,2114,704,547,225,41435,32721,30315,33848,53053,58318,41648,33928,22171,18203,10943,10179,4636,4251,1626,1495,650
